,L,a,b,file
52,52.934633398189256,6.143556086199285,0.7276206816513375,tile-images/MI_20191019_USA_35111.jpg
53,46.97821293440287,14.593657470773,-16.30750359697939,tile-images/MI_20191019_USA_36587.jpg
54,47.7058241408883,7.683249721623756,-7.166809556223507,tile-images/MI_20191019_USA_35071.jpg
55,46.9329982064251,9.118856971189214,-2.6076908913727848,tile-images/MI_20191019_USA_35065.jpg
56,56.504893297064235,12.693670059012033,-11.698335536669111,tile-images/MI_20191019_USA_35298.jpg
57,61.70283055546412,6.309367958273427,-7.27096908418628,tile-images/MI_20191019_USA_34838.jpg
58,57.57089931781607,8.334600393944726,-18.721325707882706,tile-images/MI_20191019_USA_31940.jpg
59,51.26671723374841,7.847665731104172,3.745611542429836,tile-images/MI_20191019_USA_32246.jpg
60,58.08012579562103,10.33751076961618,-5.451323465471212,tile-images/MI_20191019_USA_36020.jpg
61,48.52671918847591,13.07777804221559,-10.375278392085843,tile-images/MI_20191019_USA_31773.jpg
62,43.961817505759896,6.224026231652428,-4.062974858696881,tile-images/MI_20191019_USA_35539.jpg
63,56.44082319019594,8.850040621308512,1.1727434649459854,tile-images/MI_20191019_USA_32256.jpg
64,63.10040021255129,17.02324490102526,27.47293249954995,tile-images/MI_20191019_USA_36024.jpg
65,46.58564563681463,15.351138627880765,16.95459605879577,tile-images/MI_20191019_USA_35263.jpg
66,39.129809864163306,20.201718324122858,13.279962199180643,tile-images/MI_20191019_USA_35277.jpg
67,54.20050547485669,6.283517696718616,2.5570348386174713,tile-images/MI_20191019_USA_32295.jpg
68,56.32483411539843,5.570951538120533,0.39504475458217087,tile-images/MI_20191019_USA_36554.jpg
69,56.75935601533034,6.397123175799948,-5.839833831888433,tile-images/MI_20191019_USA_32040.jpg
70,44.13212464064758,8.747988722738391,-1.4189801585720132,tile-images/MI_20191019_USA_35061.jpg
71,59.63501783806171,10.43136666346929,-11.850950338264255,tile-images/MI_20191019_USA_32068.jpg
72,58.20061152630454,11.829799214966469,-7.833790872403834,tile-images/MI_20191019_USA_36597.jpg
73,53.82377211628129,9.89650464801028,-2.7294514503595564,tile-images/MI_20191019_USA_35934.jpg
74,59.605071255282056,9.841837543915721,-17.8181441093087,tile-images/MI_20191019_USA_32108.jpg
75,60.481279771298915,7.945864333072882,6.325083028825701,tile-images/MI_20191019_USA_34586.jpg
76,51.47270495479638,20.466984590164014,15.882170678938058,tile-images/MI_20191019_USA_34753.jpg
77,45.1956732119343,11.388277720770274,-15.573829495804711,tile-images/MI_20191019_USA_35303.jpg
78,46.62207263875315,2.2312005611528027,-1.8037874967604697,tile-images/MI_20191019_USA_31830.jpg
79,48.7642940484792,5.019431776999665,-2.61900072600813,tile-images/MI_20191019_USA_31824.jpg
80,47.5948668721271,8.18494750413888,-7.517647461168003,tile-images/MI_20191019_USA_34974.jpg
81,49.69338977935642,5.1503172389629475,-7.692596919667538,tile-images/MI_20191019_USA_31818.jpg
82,45.599329777438065,10.905707415665615,-2.0004674433708685,tile-images/MI_20191019_USA_34961.jpg
83,35.857907624759655,5.824386441462189,-8.078285710681971,tile-images/MI_20191019_USA_31825.jpg
84,51.87007028596055,8.554052061630756,-7.112241916007481,tile-images/MI_20191019_USA_34949.jpg
85,49.3729648633669,4.375219560013698,-1.2677783899584494,tile-images/MI_20191019_USA_31831.jpg
86,55.399119548983,7.317024884510177,-2.6662079064364828,tile-images/MI_20191019_USA_35316.jpg
87,47.7605118332844,12.819351432880786,-23.86202130990751,tile-images/MI_20191019_USA_36637.jpg
88,52.6420917621788,15.912286643658106,-1.0491637676128278,tile-images/MI_20191019_USA_36623.jpg
89,57.32602818153105,8.41219557049195,-23.0668606881581,tile-images/MI_20191019_USA_32109.jpg
90,67.09629056996677,11.385825918530534,-7.877039757937863,tile-images/MI_20191019_USA_32135.jpg
91,60.152010332685826,3.5688548428356635,18.178491729706117,tile-images/MI_20191019_USA_35048.jpg
92,68.02336759220238,3.915860010716691,3.2910098199119444,tile-images/MI_20191019_USA_31789.jpg
93,54.171577888581346,10.793231514035822,-26.099464238796457,tile-images/MI_20191019_USA_31945.jpg
94,53.80069105068236,13.514139766922307,6.56470408556278,tile-images/MI_20191019_USA_35276.jpg
95,49.0393780625392,7.2938846996890225,-5.3508034236369255,tile-images/MI_20191019_USA_35504.jpg
96,46.536281330859076,7.8101465794493485,-2.5576638065283444,tile-images/MI_20191019_USA_34632.jpg
97,52.09507676841957,9.0066475035243,-12.164115234612442,tile-images/MI_20191019_USA_31992.jpg
98,53.397145452989975,5.981053486972038,-0.3432141750484225,tile-images/MI_20191019_USA_36031.jpg
99,52.70404958726445,11.232843096473376,3.3997238906985725,tile-images/MI_20191019_USA_36033.jpg
100,45.64893462183314,12.384418948029104,-13.42945927194046,tile-images/MI_20191019_USA_35274.jpg
101,50.56839534925702,7.485704351617329,-1.6597080528982076,tile-images/MI_20191019_USA_34618.jpg
102,58.39449567997809,18.583879629200588,0.38241356708025404,tile-images/MI_20191019_USA_32057.jpg
103,48.964910239732035,7.368120978271485,0.022355276532364996,tile-images/MI_20191019_USA_35089.jpg
104,51.80020963888157,7.996034557229045,-6.19221561819546,tile-images/MI_20191019_USA_35937.jpg
105,56.55017614006605,7.155798818183606,-18.29204385118192,tile-images/MI_20191019_USA_32123.jpg
106,53.63223867040205,5.407293857471917,-7.2176940456930545,tile-images/MI_20191019_USA_35102.jpg
107,43.09188071240122,5.431198861166498,3.324750004233522,tile-images/MI_20191019_USA_34591.jpg
108,57.704388956393416,14.768798261288804,-0.14340235335109283,tile-images/MI_20191019_USA_36621.jpg
109,52.33156734408819,8.570373724377609,-12.697671184254546,tile-images/MI_20191019_USA_35314.jpg
110,48.68616197108524,3.112448642709945,-1.63231802665136,tile-images/MI_20191019_USA_31827.jpg
111,46.38370924560125,10.612355753095509,-6.891527293829354,tile-images/MI_20191019_USA_35498.jpg
112,42.95930629279644,11.892156746782364,-8.666359623032973,tile-images/MI_20191019_USA_35301.jpg
113,56.14739180890819,13.3908885451423,-8.095827715324978,tile-images/MI_20191019_USA_36608.jpg
114,53.87231168348172,9.253718490930106,1.2168544096024951,tile-images/MI_20191019_USA_35329.jpg
115,45.233328968025525,14.396929344041927,-3.988347646220257,tile-images/MI_20191019_USA_35117.jpg
116,50.55189718328009,3.7179666485282263,-5.200549138842318,tile-images/MI_20191019_USA_35063.jpg
117,56.71945846013287,11.757030964907724,-0.7880749646259871,tile-images/MI_20191019_USA_36542.jpg
118,55.10332569641535,15.995512848074414,13.93472981969843,tile-images/MI_20191019_USA_34816.jpg
119,56.561085629520214,9.137142776827577,-16.816462641549723,tile-images/MI_20191019_USA_31952.jpg
120,52.97723909994415,15.299170403101261,11.89911887627281,tile-images/MI_20191019_USA_32254.jpg
121,46.833192651315514,5.232867592991607,0.45281925108411414,tile-images/MI_20191019_USA_32240.jpg
122,60.298924818679176,25.58076810286997,34.69902935435187,tile-images/MI_20191019_USA_36026.jpg
123,42.16441351474449,10.984699464765733,-5.624137921103177,tile-images/MI_20191019_USA_35574.jpg
124,51.946182165289564,9.180423893631783,-3.3690931086808646,tile-images/MI_20191019_USA_33139.jpg
125,45.4381771287557,7.1267379519181615,-20.309655748873876,tile-images/MI_20191019_USA_31909.jpg
126,56.94987258287162,8.360335500042451,-19.182550700108184,tile-images/MI_20191019_USA_31921.jpg
127,51.739122648728625,8.960118305447136,-2.342204670689068,tile-images/MI_20191019_USA_36519.jpg
128,53.33033500380089,6.456360115821817,2.356207799971632,tile-images/MI_20191019_USA_35992.jpg
129,54.81724576520125,5.311643258147889,2.615796083866853,tile-images/MI_20191019_USA_35986.jpg
130,55.79779586168736,8.115945857047565,-2.0474937741321715,tile-images/MI_20191019_USA_36531.jpg
131,54.96228398198555,11.23103590781254,2.5585384241973754,tile-images/MI_20191019_USA_35979.jpg
132,51.987310031925,9.027326320165034,-1.4033157448530225,tile-images/MI_20191019_USA_35951.jpg
133,48.970214764496774,8.456269442304285,-3.743527930085188,tile-images/MI_20191019_USA_35945.jpg
134,41.93730789878378,6.346431983963535,-6.877042824796721,tile-images/MI_20191019_USA_35170.jpg
135,58.340665728393816,8.378854173796297,-1.538758559099079,tile-images/MI_20191019_USA_36479.jpg
136,50.95441084408068,3.9222276776655467,0.748295239574584,tile-images/MI_20191019_USA_35400.jpg
137,42.86120156019122,9.498694713751846,-5.591640802365147,tile-images/MI_20191019_USA_32409.jpg
138,59.89890598254623,17.702676124541966,11.976911104749561,tile-images/MI_20191019_USA_34722.jpg
139,51.07308149890293,13.800771626780998,-1.2873803918034668,tile-images/MI_20191019_USA_36653.jpg
140,53.557327077172985,12.03270144667967,-13.352538880016139,tile-images/MI_20191019_USA_36647.jpg
141,56.449441572991574,5.422274846239691,7.009676996677861,tile-images/MI_20191019_USA_32347.jpg
142,52.67808821695985,14.167972351531917,2.910864653286924,tile-images/MI_20191019_USA_34736.jpg
143,28.305270685319044,4.716519575478974,-1.506501956658759,tile-images/MI_20191019_USA_31869.jpg
144,54.37601178178869,6.179339639978083,2.4051271461319477,tile-images/MI_20191019_USA_31841.jpg
145,35.13857366869213,3.0710427118026846,-0.12953735194303662,tile-images/MI_20191019_USA_31868.jpg
146,42.40319523100894,8.175455916363159,-10.404584252982685,tile-images/MI_20191019_USA_31897.jpg
147,37.976866173789325,7.692730345190961,-0.1277742925143997,tile-images/MI_20191019_USA_31883.jpg
148,45.10892292219475,4.304457354066938,0.46375862588961253,tile-images/MI_20191019_USA_32193.jpg
149,56.55080294191351,11.891603164348517,-7.342284358240313,tile-images/MI_20191019_USA_32150.jpg
150,53.12262368978189,6.88944672116061,-1.043326652499962,tile-images/MI_20191019_USA_35987.jpg
151,50.93627238948329,13.113775704578723,2.221300714171484,tile-images/MI_20191019_USA_35011.jpg
152,44.1519984525555,11.21890245232888,-2.2981167337484036,tile-images/MI_20191019_USA_36518.jpg
153,57.082748345950606,9.540500114036135,-15.791428320323993,tile-images/MI_20191019_USA_31920.jpg
154,62.04065857703489,16.411411690543027,9.473867230803851,tile-images/MI_20191019_USA_36083.jpg
155,48.93711459748872,10.713136997265808,-10.11950034650963,tile-images/MI_20191019_USA_35549.jpg
156,52.446153620962704,9.723072234591758,-8.173786468949364,tile-images/MI_20191019_USA_33138.jpg
157,37.590719056202474,13.079707148786136,-13.653851999861415,tile-images/MI_20191019_USA_35213.jpg
158,61.757766481741704,10.081997240364071,-5.613020493701823,tile-images/MI_20191019_USA_36056.jpg
159,57.36789645134967,10.79242684614365,-14.815267289864979,tile-images/MI_20191019_USA_31922.jpg
160,50.242591582870574,13.962265251399467,10.401823370550085,tile-images/MI_20191019_USA_36081.jpg
161,49.32728427413919,11.804489815099991,3.7369587634384285,tile-images/MI_20191019_USA_34696.jpg
162,50.437430612928715,9.722984178226696,-12.220168031860288,tile-images/MI_20191019_USA_35007.jpg
163,52.718303413567014,8.74156517130152,-4.118219732424612,tile-images/MI_20191019_USA_35952.jpg
164,42.8697978622137,12.099375079358293,-18.401349985417962,tile-images/MI_20191019_USA_35173.jpg
165,56.55103284149284,16.99142051788142,-11.041502107658747,tile-images/MI_20191019_USA_32146.jpg
166,51.44013517717656,9.075893931183268,1.5529903032102472,tile-images/MI_20191019_USA_36678.jpg
167,45.3971124126007,3.2000601272785514,5.170949092167473,tile-images/MI_20191019_USA_35371.jpg
168,67.52672317389339,1.7540096637018943,-2.599310701886749,tile-images/MI_20191019_USA_31895.jpg
169,56.08382639183038,7.676975092724952,3.2415806896529014,tile-images/MI_20191019_USA_32344.jpg
170,41.502769460463945,8.359749026922616,-6.700138381643442,tile-images/MI_20191019_USA_35359.jpg
171,44.28268900159884,3.2053370386134796,-2.1712159955454484,tile-images/MI_20191019_USA_31881.jpg
172,51.48060533189071,12.10368334352438,4.801406318035669,tile-images/MI_20191019_USA_34912.jpg
173,60.25787720887104,5.663600759110866,-3.234960657060716,tile-images/MI_20191019_USA_32387.jpg
174,53.70507473358414,3.5629575195937293,1.580718307758441,tile-images/MI_20191019_USA_31856.jpg
175,40.12308519962559,5.8587940814390445,1.6191786491122344,tile-images/MI_20191019_USA_31842.jpg
176,55.104128637307824,6.018354324418288,6.13034095519004,tile-images/MI_20191019_USA_32392.jpg
177,39.93985217804207,7.342526360253159,2.0219022430988396,tile-images/MI_20191019_USA_31843.jpg
178,56.75269556927688,6.664983308718319,-4.614633843515104,tile-images/MI_20191019_USA_32386.jpg
179,42.51578458544399,8.02332598406309,-12.8242389069697,tile-images/MI_20191019_USA_35358.jpg
180,57.92306931269947,1.6992542996230753,12.414372556427052,tile-images/MI_20191019_USA_32345.jpg
181,52.847586813984854,8.525320083687348,9.508859720505516,tile-images/MI_20191019_USA_34708.jpg
182,53.08542188702189,5.621359361325235,-0.5172849812427754,tile-images/MI_20191019_USA_32379.jpg
183,60.99287527748669,13.882070230956609,-4.567677230585563,tile-images/MI_20191019_USA_32153.jpg
184,48.711036871169185,13.80383762214265,2.2365101922205053,tile-images/MI_20191019_USA_35166.jpg
185,58.525163552741326,11.369237815575088,-11.234049156743902,tile-images/MI_20191019_USA_32033.jpg
186,49.37816479595875,13.718559340168408,1.4346163993388277,tile-images/MI_20191019_USA_35012.jpg
187,53.17651858554412,8.304469734949253,-2.9325930070159107,tile-images/MI_20191019_USA_36094.jpg
188,56.529545080378696,12.596167370622002,-14.269411867996153,tile-images/MI_20191019_USA_31923.jpg
189,55.60970515377073,8.14584683251255,-0.11119184822253683,tile-images/MI_20191019_USA_36043.jpg
190,42.7627778885192,8.712553942998651,-7.422729072494694,tile-images/MI_20191019_USA_32231.jpg
191,66.40358480576309,4.062476717143762,0.2691702876206851,tile-images/MI_20191019_USA_32219.jpg
192,45.98675461041297,8.082187928699033,-2.422565051864799,tile-images/MI_20191019_USA_35562.jpg
193,53.43150754430846,1.701079438789331,-3.144389110390863,tile-images/MI_20191019_USA_32221.jpg
194,57.40021214320586,6.822825091938855,-10.094649194858464,tile-images/MI_20191019_USA_31927.jpg
195,54.32759741294269,8.723893910609846,-4.771510172475129,tile-images/MI_20191019_USA_36090.jpg
196,50.56638842105851,8.29774790549114,4.1637077350286695,tile-images/MI_20191019_USA_34693.jpg
197,53.653604311486966,13.787926081867207,1.266036334639352,tile-images/MI_20191019_USA_34877.jpg
198,56.31181506553228,18.440330507359537,1.657986868169168,tile-images/MI_20191019_USA_36523.jpg
199,57.440107852547406,8.48939750258828,-4.5799654020338565,tile-images/MI_20191019_USA_35957.jpg
200,39.09296585861523,12.878213907512771,-12.856603858920202,tile-images/MI_20191019_USA_35176.jpg
201,52.39947704476802,9.114727538058027,5.303262952361954,tile-images/MI_20191019_USA_35348.jpg
202,57.24675195113148,20.551686730574733,18.314781146354974,tile-images/MI_20191019_USA_34730.jpg
203,61.14993709309623,11.231856395076079,9.269770589863436,tile-images/MI_20191019_USA_34724.jpg
204,38.46334450153508,4.471468493454007,-9.544203369539787,tile-images/MI_20191019_USA_31884.jpg
205,57.52116125674699,4.860428594756569,-1.2471514979491818,tile-images/MI_20191019_USA_32369.jpg
206,47.574932777946756,8.524103100907917,0.11127856410025597,tile-images/MI_20191019_USA_35406.jpg
207,57.12833655159266,13.73240020073066,0.48086277972695535,tile-images/MI_20191019_USA_36669.jpg
208,41.57019246711535,3.5101707792373933,-0.6857323991066933,tile-images/MI_20191019_USA_31847.jpg
209,48.308287606819256,4.16875590932297,-3.0260648959651633,tile-images/MI_20191019_USA_31846.jpg
210,56.91882210768056,14.910300436316993,11.978306526605937,tile-images/MI_20191019_USA_34719.jpg
211,54.486272826978265,5.8811342286049415,3.0513120409315104,tile-images/MI_20191019_USA_35407.jpg
212,52.87080708842587,16.086350708953617,0.5596362748142226,tile-images/MI_20191019_USA_36640.jpg
213,56.83510924872007,21.68623442961234,22.186700374888904,tile-images/MI_20191019_USA_34731.jpg
214,45.02084268860246,2.8206160246511023,-6.240207328964391,tile-images/MI_20191019_USA_31891.jpg
215,56.632060783279684,11.179885622277833,-3.2092792017779925,tile-images/MI_20191019_USA_36481.jpg
216,47.30854362762779,10.8155783379386,-3.9702214589675044,tile-images/MI_20191019_USA_35163.jpg
217,49.944448975188735,7.946074761549991,-5.5382312453341305,tile-images/MI_20191019_USA_35942.jpg
218,59.109984222661005,7.010416992502207,-3.996380384211092,tile-images/MI_20191019_USA_35981.jpg
219,60.305369118058636,5.6833661441353724,-7.296225432327384,tile-images/MI_20191019_USA_31932.jpg
220,50.14227285783433,6.024914321982427,-11.343674421694182,tile-images/MI_20191019_USA_32208.jpg
221,52.19485743654978,11.913330130236453,-4.994619066085845,tile-images/MI_20191019_USA_33116.jpg
222,60.526434154110696,7.882438575023423,-17.95724837557171,tile-images/MI_20191019_USA_31924.jpg
223,44.64734507612026,8.445248964323522,-5.624063806051089,tile-images/MI_20191019_USA_36093.jpg
224,44.217996330677295,15.03006749465493,-0.999097669552486,tile-images/MI_20191019_USA_34874.jpg
225,54.583801355313646,6.117798939273452,-18.73843643516403,tile-images/MI_20191019_USA_31918.jpg
226,53.019988424411764,8.965221280791797,-1.1713304077987272,tile-images/MI_20191019_USA_35997.jpg
227,54.29139743651184,7.21801246747955,-0.24059470292100235,tile-images/MI_20191019_USA_35983.jpg
228,50.124511977012446,8.471244842738889,-4.5195599146119525,tile-images/MI_20191019_USA_35940.jpg
229,57.07438972688382,9.376707483796293,0.9243657564391817,tile-images/MI_20191019_USA_35968.jpg
230,56.209979459361605,4.880251639705982,-2.658610911983651,tile-images/MI_20191019_USA_35439.jpg
231,51.407074036744966,15.72135024997727,16.48327179278761,tile-images/MI_20191019_USA_34727.jpg
232,50.87309098010897,15.197002876565733,8.522756482240885,tile-images/MI_20191019_USA_35411.jpg
233,58.72687637645919,6.769155009957965,-1.8669761211797469,tile-images/MI_20191019_USA_32395.jpg
234,53.16995622371131,4.745470125943543,1.7657008753166197,tile-images/MI_20191019_USA_35389.jpg
235,43.97250009134727,11.027319338408489,12.071326744685267,tile-images/MI_20191019_USA_31845.jpg
236,36.65831565934618,6.939979003403944,-6.083796430618293,tile-images/MI_20191019_USA_35362.jpg
237,50.51023625885738,5.468136981770584,6.240954823899122,tile-images/MI_20191019_USA_35404.jpg
238,43.53487704171656,3.2927015611658645,-3.6951944800024576,tile-images/MI_20191019_USA_31892.jpg
239,52.72346055671119,9.591386730760405,-9.40478662309821,tile-images/MI_20191019_USA_36643.jpg
240,51.773640423932015,10.747969523715886,-14.79852514359606,tile-images/MI_20191019_USA_36657.jpg
241,40.53626205714712,10.653065746270201,0.262494739456151,tile-images/MI_20191019_USA_31886.jpg
242,54.238317241584916,8.241717410843348,5.728691331783231,tile-images/MI_20191019_USA_35160.jpg
243,62.965358898795515,15.912678469071112,-7.695992871239058,tile-images/MI_20191019_USA_32141.jpg
244,54.67174330048468,5.920095831565354,-2.474087414555113,tile-images/MI_20191019_USA_35969.jpg
245,50.6743497022691,9.04884662131887,-4.369735177473397,tile-images/MI_20191019_USA_35955.jpg
246,53.78627432750198,5.9114417601774605,-4.318192003940923,tile-images/MI_20191019_USA_36509.jpg
247,48.63367792432697,9.919906964151187,-8.627296538701566,tile-images/MI_20191019_USA_36535.jpg
248,55.43368366167244,9.60419713098183,-3.315567858965836,tile-images/MI_20191019_USA_35996.jpg
249,60.607077933112116,6.671887454110427,-13.741237468018225,tile-images/MI_20191019_USA_32021.jpg
250,54.044925413321565,10.94847174880662,1.3470695819477279,tile-images/MI_20191019_USA_36521.jpg
251,53.432389152185756,1.5768818555472814,3.3461828223395162,tile-images/MI_20191019_USA_35028.jpg
252,60.04568605851468,15.370146047915624,6.743997813926196,tile-images/MI_20191019_USA_36086.jpg
253,45.648857646277186,8.51811722719668,-3.913915047217593,tile-images/MI_20191019_USA_35558.jpg
254,47.94676332568008,6.160968739111017,-4.619517641751173,tile-images/MI_20191019_USA_33129.jpg
255,41.316370703546774,14.561548739648517,-5.294091181342797,tile-images/MI_20191019_USA_35233.jpg
256,42.4385504199405,12.126485222909757,0.429188953729437,tile-images/MI_20191019_USA_33130.jpg
257,60.02167605424775,11.595817022374831,0.10890256704479143,tile-images/MI_20191019_USA_36060.jpg
258,48.40432688943112,11.509398848393618,-17.127974627812552,tile-images/MI_20191019_USA_33118.jpg
259,58.2513475936571,7.17734222985434,-18.15751392166036,tile-images/MI_20191019_USA_31914.jpg
260,55.85224040970961,14.199773833851294,-3.3319111747662777,tile-images/MI_20191019_USA_36538.jpg
261,57.34693877414539,7.000235278779316,-5.400837048178731,tile-images/MI_20191019_USA_32038.jpg
262,54.27931580589529,6.267153016248557,1.1311123486555237,tile-images/MI_20191019_USA_35019.jpg
263,48.68167724542915,9.48362675061882,-4.944811077890442,tile-images/MI_20191019_USA_35421.jpg
264,48.281851500456185,8.614701430309317,-8.744770215680767,tile-images/MI_20191019_USA_35347.jpg
265,52.61317908327609,13.840706791914249,9.934316983457764,tile-images/MI_20191019_USA_32372.jpg
266,53.44946708175982,13.074379841167405,-7.961898985478721,tile-images/MI_20191019_USA_36672.jpg
267,46.309561856227916,6.391267009458751,2.6228010599798504,tile-images/MI_20191019_USA_31848.jpg
268,37.92000994149697,3.660062734868271,-0.6546950875862191,tile-images/MI_20191019_USA_31861.jpg
269,56.122691007484846,9.129923529757477,-12.060487810579184,tile-images/MI_20191019_USA_36667.jpg
270,58.84621520010553,22.37145573080826,21.756921450299473,tile-images/MI_20191019_USA_34716.jpg
271,61.30143889021515,9.439746015793759,-13.267876779623679,tile-images/MI_20191019_USA_36673.jpg
272,57.35747166588402,8.002012471206493,3.4196611397330585,tile-images/MI_20191019_USA_32171.jpg
273,51.39068215556719,6.0113115063627465,-3.9315383182943537,tile-images/MI_20191019_USA_35150.jpg
274,52.23307336382924,8.787767313904453,-4.725298027015396,tile-images/MI_20191019_USA_35959.jpg
275,44.995307935950464,7.594743236900358,-10.62392509982888,tile-images/MI_20191019_USA_31901.jpg
276,51.77920691631988,6.582119997852715,-9.034364732974854,tile-images/MI_20191019_USA_32213.jpg
277,48.00688965368577,6.357027532908472,-11.846104973483342,tile-images/MI_20191019_USA_32207.jpg
278,58.93099383890126,12.87123404021456,19.4065102954591,tile-images/MI_20191019_USA_36061.jpg
279,40.10630765040773,10.197139043218467,-0.2576171508278936,tile-images/MI_20191019_USA_33127.jpg
280,52.81121289743025,11.15635631836539,5.411152010166922,tile-images/MI_20191019_USA_34890.jpg
281,50.38930381096723,9.51791584533111,-1.7864927020289243,tile-images/MI_20191019_USA_36077.jpg
282,43.265665076442346,11.541852579689762,-7.726464055755714,tile-images/MI_20191019_USA_35581.jpg
283,55.563696766055116,6.405515521652051,-7.715886976510787,tile-images/MI_20191019_USA_35146.jpg
284,34.512432254550845,6.461650360446429,-6.921512140395367,tile-images/MI_20191019_USA_31888.jpg
