"","cowcode","country","Date","coup_id","year","month","day","event_type","realized","unrealized","military_coup","rebel_coup","palace_coup","popular_revolt","dissident_action","foreign_coup","i_m_trans","forced_resign","counter_coup","auto_coup","attempted","conspiracy","ambiguous","no_harm","exec_injured","exec_killed","house_arrest","jailed","tried","fled","expatriated"
"677","591","Seychelles","11/25/1981","59111251981","1981","11","25","attempted",0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"678","451","Sierra Leone","2/1/1967","45102011967","1967","2","1","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"679","451","Sierra Leone","3/21/1967","45103211967","1967","3","21","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"680","451","Sierra Leone","3/23/1967","45103231967","1967","3","23","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"681","451","Sierra Leone","4/18/1968","45104181968","1968","4","18","coup",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"682","451","Sierra Leone","3/23/1971","45103231971","1971","3","23","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"683","451","Sierra Leone","3/23/1987","45103231987","1987","3","23","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"684","451","Sierra Leone","4/30/1992","45104301992","1992","4","30","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"685","451","Sierra Leone","12/29/1992","45112291992","1992","12","29","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"686","451","Sierra Leone","10/16/1993","45110161993","1993","10","16","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"687","451","Sierra Leone","10/2/1995","45110021995","1995","10","2","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"688","451","Sierra Leone","1/16/1996","45101161996","1996","1","16","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"689","451","Sierra Leone","9/8/1996","45109081996","1996","9","8","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"690","451","Sierra Leone","5/25/1997","45105251997","1997","5","25","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"691","451","Sierra Leone","2/12/1998","45102121998","1998","2","12","coup",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"692","520","Somalia","12/10/1961","52012101961","1961","12","10","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"693","520","Somalia","10/21/1969","52010211969","1969","10","21","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"694","520","Somalia","4/27/1970","52004211970","1970","4","27","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"695","520","Somalia","4/27/1970","52004271970","1970","4","27","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"696","520","Somalia","5/25/1971","52005251971","1971","5","25","conspiracy",0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"697","520","Somalia","4/9/1978","52004091978","1978","4","9","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"698","520","Somalia","1/26/1991","52001261991","1991","1","26","coup",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"699","230","Spain","11/17/1978","23011171978","1978","11","17","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"700","230","Spain","1/25/1980","23001251980","1980","1","25","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"701","230","Spain","2/23/1981","23002231981","1981","2","23","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"702","230","Spain","10/1/1982","23010011982","1982","10","1","conspiracy",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"703","780","Sri Lanka","1/27/1962","78001271962","1962","1","27","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"704","780","Sri Lanka","2/17/1966","78002171966","1966","2","17","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"705","625","Sudan","8/18/1955","62508181955","1955","8","18","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"706","625","Sudan","11/17/1958","62511171958","1958","11","17","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"707","625","Sudan","11/9/1959","62511091959","1959","11","9","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"708","625","Sudan","11/16/1964","62511161964","1964","11","16","coup",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"709","625","Sudan","12/28/1966","62512281966","1966","12","28","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"710","625","Sudan","5/25/1969","62505251969","1969","5","25","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"711","625","Sudan","7/20/1969","62507201969","1969","7","20","conspiracy",0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"712","625","Sudan","1/13/1970","62501071970","1970","1","13","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"713","625","Sudan","3/30/1970","62503301970","1970","3","30","attempted",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"714","625","Sudan","7/19/1971","62507191971","1971","7","19","coup",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"715","625","Sudan","7/22/1971","62507221971","1971","7","22","coup",1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"716","625","Sudan","1/26/1973","62501261973","1973","1","26","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"717","625","Sudan","9/5/1975","62509051975","1975","9","5","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"718","625","Sudan","7/2/1976","62507021976","1976","7","2","attempted",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"719","625","Sudan","2/3/1977","62502031977","1977","2","3","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"720","625","Sudan","3/19/1981","62503191981","1981","3","19","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"721","625","Sudan","4/6/1985","62504061985","1985","4","6","coup",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"722","625","Sudan","9/25/1985","62509251985","1985","9","25","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"723","625","Sudan","6/30/1989","62506301989","1989","6","30","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"724","625","Sudan","3/29/1990","62503291990","1990","3","29","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"725","625","Sudan","4/23/1990","62504231990","1990","4","23","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"726","625","Sudan","9/12/1990","62509121990","1990","9","12","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"727","625","Sudan","8/23/1991","62508231991","1991","8","23","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"728","625","Sudan","4/15/1992","62504151992","1992","4","15","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"729","625","Sudan","3/7/1996","62503071996","1996","3","7","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"730","625","Sudan","9/25/2004","62509252004","2004","9","25","conspiracy",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"731","115","Surinam","2/25/1980","11502251980","1980","2","25","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"732","115","Surinam","5/6/1980","11505061980","1980","5","6","attempted",0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"733","115","Surinam","8/15/1980","11508151980","1980","8","15","coup",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0
"734","115","Surinam","3/15/1981","11503151981","1981","3","15","attempted",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"735","115","Surinam","3/11/1982","11503111982","1982","3","11","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"736","115","Surinam","12/8/1982","11512081982","1982","12","8","conspiracy",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"737","115","Surinam","1/30/1983","11501301983","1983","1","30","conspiracy",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"738","115","Surinam","11/25/1983","11511251983","1983","11","25","attempted",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"739","115","Surinam","7/28/1986","11507281986","1986","7","28","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"740","115","Surinam","12/24/1990","11512241990","1990","12","24","coup",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"741","572","Swaziland","8/10/1983","57208101983","1983","8","10","coup",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"742","572","Swaziland","12/8/1983","57212081983","1983","12","8","conspiracy",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"743","572","Swaziland","3/20/1984","57203201984","1984","3","20","conspiracy",0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"744","652","Syria","3/30/1949","65203301949","1949","3","30","coup",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
"745","652","Syria","8/14/1949","65208141949","1949","8","14","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"746","652","Syria","12/14/1949","65212141949","1949","12","14","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"747","652","Syria","11/29/1951","65211291951","1951","11","29","coup",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"748","652","Syria","12/29/1952","65212291952","1952","12","29","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"749","652","Syria","2/25/1954","65202251954","1954","2","25","coup",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"750","652","Syria","4/22/1955","65204221955","1955","4","22","conspiracy",0,1,NA,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"751","652","Syria","12/26/1956","65212261956","1956","12","26","conspiracy",0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"752","652","Syria","9/28/1961","65209281961","1961","9","28","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"753","652","Syria","3/28/1962","65203281962","1962","3","28","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"754","652","Syria","4/13/1962","65204131962","1962","4","13","coup",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"755","652","Syria","7/29/1962","65207291962","1962","7","29","conspiracy",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"756","652","Syria","3/8/1963","65203081963","1963","3","8","coup",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"757","652","Syria","7/18/1963","65207181963","1963","7","18","attempted",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"758","652","Syria","7/27/1963","65207271963","1963","7","27","coup",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"759","652","Syria","2/23/1966","65202231966","1966","2","23","coup",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"760","652","Syria","9/8/1966","65209081966","1966","9","8","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"761","652","Syria","3/1/1969","65203011969","1969","3","1","coup",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"762","652","Syria","11/13/1970","65211131970","1970","11","13","coup",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"763","652","Syria","1/6/1982","65201061982","1982","1","6","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"764","652","Syria","5/10/1987","65205101987","1987","5","10","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"765","702","Tajikistan","9/23/1991","70209231991","1991","9","23","coup",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"766","702","Tajikistan","9/7/1992","70209071992","1992","9","7","coup",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"767","702","Tajikistan","10/25/1992","70210251992","1992","10","25","attempted",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"768","702","Tajikistan","11/20/1992","70211201992","1992","11","20","coup",1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"769","702","Tajikistan","8/11/1997","70208111997","1997","8","11","attempted",0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"770","510","Tanzania","1/19/1964","51001191964","1964","1","19","attempted",0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"771","510","Tanzania","7/21/1967","51007211967","1967","7","21","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"772","510","Tanzania","1/13/1983","51001131983","1983","1","13","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"773","800","Thailand","11/8/1947","80011081947","1947","11","8","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"774","800","Thailand","11/16/1947","80011161947","1947","11","16","conspiracy",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
"775","800","Thailand","6/29/1951","80006291951","1951","6","29","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"776","800","Thailand","11/29/1951","80011291951","1951","11","29","coup",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"777","800","Thailand","11/10/1952","80011101952","1952","11","10","conspiracy",0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"778","800","Thailand","8/26/1953","80008261953","1953","8","26","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"779","800","Thailand","9/16/1957","80009161957","1957","9","16","coup",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"780","800","Thailand","10/20/1958","80010201958","1958","10","20","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"781","800","Thailand","11/17/1971","80011171971","1971","11","17","coup",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"782","800","Thailand","10/14/1973","80010141973","1973","10","14","coup",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
"783","800","Thailand","10/6/1976","80010061976","1976","10","6","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"784","800","Thailand","3/26/1977","80003261977","1977","3","26","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"785","800","Thailand","10/20/1977","80010201977","1977","10","20","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"786","800","Thailand","4/1/1981","80004011981","1981","4","1","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"787","800","Thailand","7/4/1984","80007041984","1984","7","4","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"788","800","Thailand","9/9/1985","80009091985","1985","9","9","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"789","800","Thailand","2/23/1991","80002231991","1991","2","23","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"790","461","Togo","1/13/1963","46101131963","1963","1","13","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"791","461","Togo","4/9/1963","46104091963","1963","4","9","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"792","461","Togo","7/4/1964","46107041964","1964","7","4","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"793","461","Togo","1/21/1965","46101211965","1965","1","21","conspiracy",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"794","461","Togo","11/20/1966","46111201966","1966","11","20","attempted",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"795","461","Togo","1/13/1967","46101131967","1967","1","13","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"796","461","Togo","4/14/1967","46104141967","1967","4","14","coup",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"797","461","Togo","8/8/1970","46108081970","1970","8","8","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"798","461","Togo","9/23/1986","46109231986","1986","9","23","attempted",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"799","461","Togo","8/26/1991","46108261991","1991","8","26","attempted",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"800","461","Togo","10/1/1991","46110011991","1991","10","1","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"801","461","Togo","10/8/1991","46110081991","1991","10","8","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"802","461","Togo","11/28/1991","46111281991","1991","11","28","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"803","461","Togo","12/3/1991","46112031991","1991","12","3","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"804","461","Togo","2/5/2005","46102052005","2005","2","5","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"805","52","Trinidad and Tobago","4/21/1970","5204211970","1970","4","21","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"806","52","Trinidad and Tobago","7/27/1990","5207271990","1990","7","27","attempted",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"807","616","Tunisia","7/25/1957","61607251957","1957","7","25","coup",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"808","616","Tunisia","12/19/1962","61612191962","1962","12","19","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"809","616","Tunisia","11/7/1987","61611071987","1987","11","7","coup",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"810","616","Tunisia","5/22/1991","61605221991","1991","5","22","conspiracy",0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"811","640","Turkey","5/27/1960","64005271960","1960","5","27","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"812","640","Turkey","2/22/1962","64002221962","1962","2","22","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"813","640","Turkey","5/20/1963","64005201963","1963","5","20","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"814","640","Turkey","3/12/1971","64003121971","1971","3","12","coup",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"815","640","Turkey","9/10/1980","64009101980","1980","9","10","coup",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"816","640","Turkey","6/30/1997","64006301997","1997","6","30","coup",1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"817","701","Turkmenistan","4/14/2002","70104142002","2002","4","14","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"818","500","Uganda","4/15/1966","50004151966","1966","4","15","coup",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"819","500","Uganda","1/25/1971","50001251971","1971","1","25","coup",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"820","500","Uganda","11/11/1974","50011111974","1974","11","11","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"821","500","Uganda","3/23/1974","50003231974","1974","3","23","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"822","500","Uganda","9/9/1975","50009091975","1975","9","9","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"823","500","Uganda","4/11/1979","50004111979","1979","4","11","coup",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"824","500","Uganda","5/12/1980","50005121980","1980","5","12","coup",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"825","500","Uganda","7/27/1985","50007271985","1985","7","27","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"826","500","Uganda","1/29/1986","50001291986","1986","1","29","coup",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"827","500","Uganda","9/2/1986","50009021986","1986","9","2","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"828","500","Uganda","10/8/1986","50010081986","1986","10","8","conspiracy",0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"829","500","Uganda","1/6/1987","50001061987","1987","1","6","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"830","696","United Arab Emirates","1/25/1972","69601241972","1972","1","25","attempted",0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"831","2","United States of America","1/21/1948","201211948","1948","1","21","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"832","165","Uruguay","2/10/1973","16502101973","1973","2","10","coup",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"833","165","Uruguay","6/27/1973","16506271973","1973","6","27","coup",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"834","165","Uruguay","6/12/1976","16506121976","1976","6","12","coup",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"835","365","USSR","10/15/1964","36510151964","1964","10","15","coup",1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"836","365","USSR","8/21/1991","36508211991","1991","8","21","coup",1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"837","101","Venezuela","11/1/1946","10111011946","1946","11","1","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"838","101","Venezuela","11/23/1948","10111231948","1948","11","23","coup",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"839","101","Venezuela","9/29/1952","10109291952","1952","9","29","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"840","101","Venezuela","1/23/1958","10101231958","1958","1","23","coup",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"841","101","Venezuela","3/18/1958","10103181958","1958","3","18","conspiracy",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"842","101","Venezuela","7/22/1958","10107221958","1958","7","22","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"843","101","Venezuela","9/7/1958","10109071958","1958","9","7","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"844","101","Venezuela","6/24/1960","10106241960","1960","6","24","attempted",0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"845","101","Venezuela","9/12/1960","10109121960","1960","9","12","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"846","101","Venezuela","2/20/1961","10102201961","1961","2","20","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"847","101","Venezuela","6/26/1961","10106261961","1961","6","26","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"848","101","Venezuela","5/4/1962","10105041962","1962","5","4","attempted",0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"849","101","Venezuela","6/2/1962","10106021962","1962","6","2","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"850","101","Venezuela","10/30/1966","10110301966","1966","10","30","attempted",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
